Resor bokade av LTN´s kundservice till/från/inom Jokkmokk år 2019,,,,,,,,,,,
,,,,,,,,,,,
Förklaring,,,,,,,,,,,
"Plats: B=Bud, E=Ensamåkare, F=Framsäte, f= Fällt Framsäte, H=Hela baksätet, L=Liggande, 2=Max 2 pass i baksätet ",,,,,,,,,,,
"Biltyp: AN=Personbil, S1=Multi/Specialfordon",,,,,,,,,,,
,,,,,,,,,,,
Resdag,Avresetid,Biltyp,Plats,Antal pass,Från gata,Från ort,Från Kommun,Till gata,Till ort ,Till kommun,Linjenr
2/25/2019,16:30,AN,,1,ICA RAIDEN,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
2/25/2019,16:34,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,AKKATSGÅRDEN,JOKKMOKK,JO,0
2/25/2019,18:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
2/26/2019,09:15,AN,E,4,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
2/26/2019,10:27,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,SPF FJÄLLVINDEN,JOKKMOKK,JO,0
2/26/2019,10:34,AN,,2,STORG,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
2/26/2019,10:45,AN,E,4,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/26/2019,10:55,AN,,1,KÅSKATS,KÅSKATS,JO,SJUKHUSET,SUNDERBYN,LU,0
2/26/2019,10:55,AN,,2,MATTISUDDEN,MATTISUDDEN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/26/2019,11:05,S1,,2,SKOGSGLÄNTAN,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/26/2019,11:12,AN,,1,ÅSGATAN,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/26/2019,11:14,AN,,2,ÅSGATAN,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/26/2019,11:17,AN,,1,ÅSGATAN,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/26/2019,11:45,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,STORG,JOKKMOKK,JO,0
2/26/2019,12:13,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
2/26/2019,12:15,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
2/26/2019,12:52,AN,,1,MURJEKSV,VUOLLERIM,JO,SJUKHUSET,SUNDERBYN,LU,0
2/26/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FÖRENINGSG,JOKKMOKK,JO,0
2/26/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,SKIDLIFTEN,KÅBDALIS,JO,0
2/26/2019,14:28,AN,,0,FRAMKÖRNING,,,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
2/26/2019,14:30,AN,F,1,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
2/26/2019,14:37,S1,,1,BADGRÄND,JOKKMOKK,JO,OKQ8,JOKKMOKK,JO,0
2/26/2019,15:00,S1,,1,OKQ8,JOKKMOKK,JO,BADGRÄND,JOKKMOKK,JO,0
2/26/2019,15:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,KÅSKATS,KÅSKATS,JO,0
2/26/2019,15:02,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,MATTISUDDEN,MATTISUDDEN,JO,0
2/26/2019,15:02,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÅSGATAN,JOKKMOKK,JO,0
2/26/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
2/26/2019,16:30,AN,,1,BODENV,VUOLLERIM,JO,FOLKETS HUS,VUOLLERIM,JO,0
2/26/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,AKKATSG,JOKKMOKK,JO,0
2/26/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,HANTVERKARG,JOKKMOKK,JO,0
2/26/2019,17:00,S1,,3,SJUKHUSET,GÄLLIVARE,GÄ,SKOGSGLÄNTAN,JOKKMOKK,JO,0
2/26/2019,17:19,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,VAIKIJAURV,JOKKMOKK,JO,0
2/26/2019,17:19,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,VAIKIJAURV,JOKKMOKK,JO,0
2/26/2019,20:00,S1,,2,VAIKIJAURV,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
2/26/2019,21:15,S1,,2,HC JOKKMOKK,JOKKMOKK,JO,VAIKIJAURV,JOKKMOKK,JO,0
2/27/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
2/27/2019,05:15,S1,,2,VAIKIJAURV,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
2/27/2019,05:20,AN,,2,TJÅMOTIS,TJÅMOTIS,JO,TAXI JOKKMOKK,JOKKMOKK,JO,0
2/27/2019,06:00,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/27/2019,06:19,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/27/2019,06:25,AN,,2,TAXI JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/27/2019,09:00,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,KRONSÅGEN,KRONSÅGEN,GÄ,0
2/27/2019,09:15,AN,,1,ÄLVSBORGSV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/27/2019,09:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
2/27/2019,10:00,S1,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
2/27/2019,10:05,LI,,2,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
2/27/2019,10:10,AN,,1,TELLEJOKK,TELLEJOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/27/2019,10:33,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,SJUKHUSET,SUNDERBYN,LU,0
2/27/2019,11:00,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,TJÅMOTIS,TJÅMOTIS,JO,0
2/27/2019,11:05,S1,,3,PORJUSV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/27/2019,12:33,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
2/27/2019,12:40,AN,,1,STRÖMG,PORJUS,JO,HC JOKKMOKK,JOKKMOKK,JO,0
2/27/2019,12:43,AN,,2,PIONJÄREN,PORJUS,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
2/27/2019,13:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,MURJEKSV,VUOLLERIM,JO,0
2/27/2019,13:15,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
2/27/2019,13:15,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ÄLVSBORGSV,JOKKMOKK,JO,0
2/27/2019,13:41,AN,F,1,ÅSGATAN,JOKKMOKK,JO,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,0
2/27/2019,14:00,AN,F,1,HC JOKKMOKK,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
2/27/2019,14:00,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,POLCIRKELV,MURJEK,JO,0
2/27/2019,14:10,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,VADARG,JOKKMOKK,JO,0
2/27/2019,14:40,S1,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
2/27/2019,14:51,AN,F,1,KAITUMGÅRDEN AKKATSGÅRD,JOKKMOKK,JO,ÅSGATAN,JOKKMOKK,JO,0
2/27/2019,15:00,S1,,3,SJUKHUSET,GÄLLIVARE,GÄ,PORJUSV,JOKKMOKK,JO,0
2/27/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,TELLEJOKK,TELLEJOKK,JO,0
2/27/2019,15:00,S1,,2,SJUKHUSET,SUNDERBYN,LU,VAIKIJAURV,JOKKMOKK,JO,0
2/27/2019,15:10,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,PIONJÄREN,PORJUS,JO,0
2/27/2019,15:13,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,STRÖMG,PORJUS,JO,0
2/27/2019,19:30,LI,,2,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
2/28/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
2/28/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
2/28/2019,07:03,AN,,1,FORSHÄLLAN,FORSHÄLLAN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/28/2019,07:06,AN,,1,ÄLVBRINKSV,VUOLLERIM,JO,SJUKHUSET,SUNDERBYN,LU,0
2/28/2019,07:16,AN,F,1,VAIKIJAURV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/28/2019,07:21,AN,,1,SOLG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/28/2019,08:24,AN,,1,AKKATSG,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
2/28/2019,08:44,AN,,1,BODENV,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
2/28/2019,09:21,AN,,2,STRÖMG,PORJUS,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
2/28/2019,11:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,SOLG,JOKKMOKK,JO,0
2/28/2019,11:00,AN,F,1,SJUKHUSET,GÄLLIVARE,GÄ,VAIKIJAURV,JOKKMOKK,JO,0
2/28/2019,11:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,ÄLVBRINKSV,VUOLLERIM,JO,0
2/28/2019,11:10,AN,,1,FÖRENINGSG,JOKKMOKK,JO,ICA RAIDEN,JOKKMOKK,JO,0
2/28/2019,11:40,AN,,1,ICA RAIDEN,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
2/28/2019,12:00,AN,,1,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,PORSI,PORSI,JO,0
2/28/2019,12:39,AN,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,STRÖMG,PORJUS,JO,0
2/28/2019,12:40,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,FORSHÄLLAN,FORSHÄLLAN,JO,0
2/28/2019,12:45,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,BODENV,VUOLLERIM,JO,0
2/28/2019,13:00,AN,,1,SJUKHUSET,SUNDERBYN,LU,MATTISUDDEN,MATTISUDDEN,JO,0
2/28/2019,13:00,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
2/28/2019,14:30,AN,F,1,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
2/28/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
2/28/2019,15:15,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,DALSTIGEN,VUOLLERIM,JO,0
2/28/2019,16:15,LI,,2,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
2/28/2019,17:48,AN,,0,FRAMKÖRNING,,,JVSTN,MURJEK,JO,0
2/28/2019,17:50,AN,,1,JVSTN,MURJEK,JO,GÄSTGIVAREV,VUOLLERIM,JO,0
3/1/2019,06:20,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/1/2019,07:15,AN,,1,RAJDV,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/1/2019,08:55,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,FORSHÄLLAN,FORSHÄLLAN,JO,0
3/1/2019,09:03,AN,,1,PORSI,PORSI,JO,SJUKHUSET,SUNDERBYN,LU,0
3/1/2019,10:00,S1,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
3/1/2019,12:00,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,0
3/1/2019,12:01,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/1/2019,12:18,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,ICA RAIDEN,JOKKMOKK,JO,0
3/1/2019,12:28,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
3/1/2019,12:30,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,KONSUM,VUOLLERIM,JO,0
3/1/2019,13:00,AN,F,1,KONSUM,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
3/1/2019,13:15,AN,,1,SJUKHUSET,SUNDERBYN,LU,PORSI,PORSI,JO,0
3/1/2019,13:30,S1,,1,SJUKHUSET,GÄLLIVARE,GÄ,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
3/1/2019,13:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
3/1/2019,14:00,AN,,1,ICA RAIDEN,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
3/1/2019,14:30,S1,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
3/1/2019,15:00,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,KONSUM,JOKKMOKK,JO,0
3/1/2019,15:40,AN,F,1,KONSUM,JOKKMOKK,JO,FÖRENINGSG,JOKKMOKK,JO,0
3/1/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/1/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/1/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/1/2019,19:40,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
3/2/2019,10:00,AN,,1,SKOGSG,JOKKMOKK,JO,VÄSTERG,JOKKMOKK,JO,0
3/2/2019,10:16,AN,,1,KVARNBOG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/2/2019,11:40,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
3/2/2019,15:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
3/2/2019,15:00,AN,,2,SJUKHUSET,GÄLLIVARE,GÄ,KVARNBOG,JOKKMOKK,JO,0
3/2/2019,17:00,AN,,1,VÄSTERG,JOKKMOKK,JO,SKOGSG,JOKKMOKK,JO,0
3/3/2019,06:50,LI,,2,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/3/2019,10:00,AN,,1,SKOGSG,JOKKMOKK,JO,VÄSTERG,JOKKMOKK,JO,0
3/3/2019,10:14,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,PORJUSV,JOKKMOKK,JO,0
3/3/2019,17:00,AN,,1,VÄSTERG,JOKKMOKK,JO,SKOGSG,JOKKMOKK,JO,0
3/3/2019,18:42,AN,,1,PORSI,PORSI,JO,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
3/4/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/4/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/4/2019,08:50,AN,,1,LILLÅV,MURJEK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/4/2019,09:00,AN,E,1,BERGG,JOKKMOKK,JO,NUS HEMATOLOG AVD QA41,UMEÅ,UM,0
3/4/2019,09:26,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/4/2019,10:00,AN,,1,POLCIRKELV,MURJEK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
3/4/2019,10:00,S1,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
3/4/2019,12:08,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/4/2019,12:09,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
3/4/2019,12:11,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
3/4/2019,12:25,AN,,1,DOMÄNV,VUOLLERIM,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
3/4/2019,12:30,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,0
3/4/2019,12:30,LI,,1,VUOJAT,VUOJAT,JO,BSTN JOKKMOKK,JOKKMOKK,JO,943
3/4/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,LILLÅV,MURJEK,JO,0
3/4/2019,13:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,MATTISUDDEN,MATTISUDDEN,JO,0
3/4/2019,13:01,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
3/4/2019,13:14,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,POLCIRKELV,MURJEK,JO,0
3/4/2019,13:17,AN,,1,TV FTV JOKKMOKK,JOKKMOKK,JO,DOMÄNV,VUOLLERIM,JO,0
3/4/2019,13:38,S1,,1,BJÖRKV,VUOLLERIM,JO,HC JOKKMOKK,JOKKMOKK,JO,0
3/4/2019,14:30,S1,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
3/4/2019,14:52,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
3/4/2019,15:00,AN,F,1,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
3/4/2019,15:30,AN,,1,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,APOTEKET JOKKMOKK,JOKKMOKK,JO,0
3/4/2019,15:40,AN,,1,APOTEKET JOKKMOKK,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
3/4/2019,16:35,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/4/2019,17:05,S1,,1,HC JOKKMOKK,JOKKMOKK,JO,BJÖRKV,VUOLLERIM,JO,0
3/4/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
3/4/2019,19:30,AN,,1,STRÖMG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/4/2019,19:50,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
3/4/2019,22:45,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,STRÖMG,PORJUS,JO,0
3/5/2019,03:10,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/5/2019,10:00,S1,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
3/5/2019,10:05,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
3/5/2019,11:05,S1,,2,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/5/2019,12:20,AN,,1,TÅRRAJAUR,TÅRRAJAUR,JO,HC JOKKMOKK,JOKKMOKK,JO,0
3/5/2019,12:34,AN,,1,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
3/5/2019,13:15,AN,,1,SJUKHUSET,PITEÅ,PI,LERUDDEN,PURKIJAUR,JO,0
3/5/2019,14:00,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,TÅRRAJAUR,TÅRRAJAUR,JO,0
3/5/2019,14:03,AN,,1,TV FTV JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
3/5/2019,14:30,S1,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
3/5/2019,15:00,S1,,2,SJUKHUSET,GÄLLIVARE,GÄ,KAITUMGÅRDEN ÖVERGÅRD,JOKKMOKK,JO,0
3/5/2019,16:15,LI,,2,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/5/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/5/2019,16:30,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,KAITUMGÅRDEN LINNÉGÅRDE,JOKKMOKK,JO,0
3/5/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,TIMMERMANSG,PORJUS,JO,0
3/6/2019,06:16,AN,,1,ULLENIUSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/6/2019,06:19,AN,F,1,FÖRENINGSG,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/6/2019,08:20,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/6/2019,10:00,S1,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
3/6/2019,10:15,AN,L,1,HC JOKKMOKK,JOKKMOKK,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/6/2019,10:45,AN,,1,RINGV,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/6/2019,11:00,AN,F,1,SJUKHUSET,GÄLLIVARE,GÄ,FÖRENINGSG,JOKKMOKK,JO,0
3/6/2019,11:00,AN,,1,STRÖMG,PORJUS,JO,STORG,GÄLLIVARE,GÄ,0
3/6/2019,11:49,AN,,1,POSTG,PORJUS,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/6/2019,11:55,S1,,2,BLÅBÄRSSTIGEN,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
3/6/2019,12:04,AN,,1,LÄKARG,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
3/6/2019,12:29,AN,,1,MATTISUDDEN,MATTISUDDEN,JO,SPF FJÄLLVINDEN,JOKKMOKK,JO,0
3/6/2019,13:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,ULLENIUSG,JOKKMOKK,JO,0
3/6/2019,13:50,AN,,1,TV FTV JOKKMOKK,JOKKMOKK,JO,LÄKARG,JOKKMOKK,JO,0
3/6/2019,14:07,S1,,2,ROSENGÅRDEN ÖVREPLAN,JOKKMOKK,JO,TV FTV JOKKMOKK,JOKKMOKK,JO,0
3/6/2019,14:08,AN,,1,FORELLSTIGEN,JOKKMOKK,JO,HC JOKKMOKK,JOKKMOKK,JO,0
3/6/2019,14:30,S1,,1,DAGCENTER,JOKKMOKK,JO,SKOGSGLÄNTAN,JOKKMOKK,JO,0
3/6/2019,14:30,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
3/6/2019,14:58,AN,,0,FRAMKÖRNING,,,SNICKARGRÄND,VUOLLERIM,JO,0
3/6/2019,15:00,AN,F,1,SNICKARGRÄND,VUOLLERIM,JO,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,0
3/6/2019,15:09,AN,,1,HC JOKKMOKK,JOKKMOKK,JO,FORELLSTIGEN,JOKKMOKK,JO,0
3/6/2019,15:09,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,RINGV,VUOLLERIM,JO,0
3/6/2019,15:09,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,STATIONSG,JOKKMOKK,JO,0
3/6/2019,15:15,AN,,1,SPF FJÄLLVINDEN,JOKKMOKK,JO,MATTISUDDEN,MATTISUDDEN,JO,0
3/6/2019,15:42,S1,,2,TV FTV JOKKMOKK,JOKKMOKK,JO,ROSENGÅRDEN ÖVREPLAN,JOKKMOKK,JO,0
3/6/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/6/2019,16:15,LI,,1,BSTN JOKKMOKK,JOKKMOKK,JO,FLP LULEÅ,LULEÅ,LU,712
3/6/2019,17:00,AN,F,1,BJÄRKAGÅRDEN NYA,VUOLLERIM,JO,SNICKARGRÄND,VUOLLERIM,JO,0
3/6/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,HC JOKKMOKK,JOKKMOKK,JO,0
3/6/2019,17:00,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,RAJDV,JOKKMOKK,JO,0
3/6/2019,19:30,LI,,1,FLP LULEÅ,LULEÅ,LU,BSTN JOKKMOKK,JOKKMOKK,JO,712
3/6/2019,20:04,AN,,1,SJUKHUSET,GÄLLIVARE,GÄ,POSTG,PORJUS,JO,0
3/7/2019,06:00,AN,,2,SÄRKIVAARAGÅRDEN,ÖVERTORNEÅ,ÖT,KYRKAN NYA,JOKKMOKK,JO,0
3/7/2019,06:36,AN,,1,WÄSTFELTSG,JOKKMOKK,JO,SJUKHUSET,SUNDERBYN,LU,0
3/7/2019,06:45,AN,F,1,ÄLVV,VUOLLERIM,JO,SJUKHUSET,GÄLLIVARE,GÄ,0
3/7/2019,09:00,S1,,1,SKOGSGLÄNTAN,JOKKMOKK,JO,DAGCENTER,JOKKMOKK,JO,0
3/7/2019,09:30,AN,,1,KÖPMANG,JOKKMOKK,JO,SYNCENTRALEN,LULEÅ,LU,0
3/7/2019,09:30,AN,,1,KÖPMANG,JOKKMOKK,JO,SYNCENTRALEN,LULEÅ,LU,0
3/7/2019,09:42,AN,,2,TJÅMOTIS,TJÅMOTIS,JO,HC JOKKMOKK,JOKKMOKK,JO,0
3/7/2019,10:20,AN,,1,INTERFLORA,KALIX,KA,SUDOK,SUDOK,JO,0
3/7/2019,10:57,AN,,1,PUOTTAURE,PUOTTAURE,JO,SJUKHUSET,SUNDERBYN,LU,0
